uplift_score,uplift_segment,p_treatment,p_control,Converted
-0.07857923,Lost Cause,0.13358596,0.21216519,1
0.022163697,Lost Cause,0.031934995,0.0097713,0
0.20945013,Persuadable,0.9480611,0.738611,1
0.5828785,Persuadable,0.67831206,0.09543359,0
0.29115754,Sleeping Dog,0.38636956,0.09521201,0
0.056864917,Lost Cause,0.106409766,0.04954485,0
0.20594962,Sleeping Dog,0.24335553,0.037405908,0
0.37624484,Sleeping Dog,0.3842308,0.007985947,0
0.08075219,Lost Cause,0.10563685,0.024884665,0
0.05679018,Lost Cause,0.09988682,0.04309664,0
0.12230557,Persuadable,0.9176182,0.79531264,1
0.03036064,Sure Thing,0.8549247,0.82456404,1
-0.044104487,Lost Cause,0.21733573,0.26144022,0
0.12936985,Persuadable,0.93424684,0.804877,1
0.17323852,Persuadable,0.93606687,0.76282835,1
0.44043308,Persuadable,0.92685616,0.48642308,1
0.43264922,Persuadable,0.7632207,0.3305715,1
0.10276325,Sleeping Dog,0.11786398,0.015100735,0
-0.009148391,Lost Cause,0.007536569,0.01668496,0
0.17156203,Sleeping Dog,0.22386105,0.05229902,0
0.62058914,Persuadable,0.8832748,0.2626857,1
0.6632189,Persuadable,0.67287827,0.009659368,0
0.02065426,Lost Cause,0.05082423,0.03016997,0
0.007947236,Lost Cause,0.024411412,0.016464176,0
-0.15837193,Sure Thing,0.70124227,0.8596142,1
0.92066467,Persuadable,0.92905986,0.008395223,0
-0.080408156,Sure Thing,0.85910696,0.9395151,1
0.34623188,Sleeping Dog,0.39266765,0.04643576,0
0.15885219,Sleeping Dog,0.19702221,0.03817003,0
0.5085278,Persuadable,0.72570133,0.2171735,0
0.4067031,Persuadable,0.9277033,0.5210002,1
-0.019069163,Lost Cause,0.01639651,0.035465673,0
0.024432646,Lost Cause,0.029244583,0.0048119375,0
0.20176888,Persuadable,0.97726005,0.7754912,1
-0.03570956,Sure Thing,0.9210636,0.95677316,1
0.3780487,Sleeping Dog,0.39063853,0.012589832,0
0.16805476,Persuadable,0.91560876,0.747554,1
0.46455917,Persuadable,0.50471807,0.040158905,1
0.14724362,Sleeping Dog,0.17043002,0.023186408,0
0.13351554,Persuadable,0.9927032,0.85918766,1
0.032504916,Sure Thing,0.99611616,0.96361125,1
0.08437966,Lost Cause,0.12843439,0.04405473,1
0.29733175,Sleeping Dog,0.36509284,0.067761086,1
0.49152783,Persuadable,0.68926144,0.19773361,0
0.09811345,Lost Cause,0.11858221,0.020468764,1
-0.0075908303,Sure Thing,0.98153895,0.9891298,1
0.15516308,Sleeping Dog,0.19172983,0.036566753,0
0.22095388,Persuadable,0.9906956,0.7697417,1
0.12888822,Sleeping Dog,0.1938015,0.06491328,0
0.0038441867,Lost Cause,0.116513416,0.11266923,0
0.28146493,Persuadable,0.78963286,0.5081679,1
0.3476413,Persuadable,0.80866253,0.46102124,0
0.12026608,Persuadable,0.97902244,0.85875636,1
0.6196445,Persuadable,0.93452513,0.3148806,0
0.0418624,Lost Cause,0.060759764,0.018897366,0
0.1998598,Sleeping Dog,0.27239925,0.07253944,0
0.17654003,Sleeping Dog,0.21532322,0.038783196,0
-0.059523046,Lost Cause,0.010241112,0.06976416,0
0.7963207,Persuadable,0.92685616,0.13053551,0
0.031330407,Sure Thing,0.80947775,0.77814734,1
0.26118487,Persuadable,0.81617606,0.5549912,1
0.80487645,Persuadable,0.93452513,0.1296487,1
0.7963207,Persuadable,0.92685616,0.13053551,0
0.18366523,Sleeping Dog,0.22203708,0.038371842,0
0.22501951,Persuadable,0.719225,0.49420547,1
0.018663943,Sure Thing,0.99566746,0.9770035,1
0.5496405,Persuadable,0.8382293,0.28858882,0
0.23472518,Sleeping Dog,0.39858282,0.16385764,1
0.06846467,Lost Cause,0.11654408,0.04807942,0
-0.14840698,Sure Thing,0.82728916,0.97569615,1
0.030613422,Sure Thing,0.92215276,0.89153934,1
0.08528612,Lost Cause,0.1018162,0.016530083,0
0.23472518,Sleeping Dog,0.39858282,0.16385764,0
0.1162352,Sleeping Dog,0.34079382,0.22455862,0
0.04991241,Lost Cause,0.08314731,0.033234898,0
0.6196445,Persuadable,0.93452513,0.3148806,0
0.05716712,Lost Cause,0.09091178,0.033744663,0
-0.0010393448,Lost Cause,0.025365666,0.02640501,0
-0.2316302,Lost Cause,0.42708653,0.65871674,0
0.41235805,Persuadable,0.55142397,0.1390659,0
0.13088244,Persuadable,0.7814502,0.65056777,1
-0.34015858,Sure Thing,0.5544256,0.8945842,1
-0.14014226,Lost Cause,0.110311456,0.2504537,0
0.33760363,Persuadable,0.7769471,0.43934345,1
0.0028229607,Lost Cause,0.010927413,0.008104452,0
0.45193365,Persuadable,0.6104159,0.15848222,0
0.11763363,Sleeping Dog,0.19002134,0.0723877,0
-0.056775242,Lost Cause,0.03738129,0.09415653,0
0.046589024,Lost Cause,0.07147369,0.024884665,0
0.03561405,Lost Cause,0.0588251,0.02321105,0
0.17714709,Persuadable,0.85631394,0.67916685,1
0.019363165,Sure Thing,0.9425022,0.92313904,1
0.40119457,Persuadable,0.9708609,0.5696663,1
0.38974684,Sleeping Dog,0.41001138,0.020264529,0
0.046589024,Lost Cause,0.07147369,0.024884665,0
0.5581651,Persuadable,0.6446324,0.08646731,0
0.03476417,Sure Thing,0.99639195,0.9616278,1
0.23472518,Sleeping Dog,0.39858282,0.16385764,0
0.030449238,Lost Cause,0.042932663,0.012483425,0
0.54443955,Persuadable,0.6585529,0.11411333,0
0.18447185,Persuadable,0.94871163,0.7642398,1
0.015903836,Lost Cause,0.019048583,0.0031447473,0
-0.100549206,Lost Cause,0.017219651,0.11776886,0
0.19064488,Sleeping Dog,0.23532854,0.04468367,0
0.47635153,Persuadable,0.54685235,0.07050081,0
0.1129629,Sleeping Dog,0.37404177,0.26107886,0
0.8228392,Persuadable,0.93336034,0.11052116,0
-0.4348014,Lost Cause,0.053430565,0.48823196,0
0.27691782,Persuadable,0.75294834,0.47603053,0
-0.014147341,Sure Thing,0.77418756,0.7883349,1
0.09080249,Sure Thing,0.9495108,0.8587083,1
0.41713372,Persuadable,0.5005143,0.08338062,0
0.50701,Persuadable,0.71636945,0.2093595,0
0.013088234,Lost Cause,0.02012749,0.007039256,0
0.06051576,Sure Thing,0.99045426,0.9299385,1
0.25728357,Sleeping Dog,0.30473378,0.04745021,0
0.6632189,Persuadable,0.67287827,0.009659368,0
0.08799712,Lost Cause,0.10231691,0.014319783,0
0.28206792,Sleeping Dog,0.32388312,0.041815195,1
0.6632189,Persuadable,0.67287827,0.009659368,0
0.6632189,Persuadable,0.67287827,0.009659368,0
0.80487645,Persuadable,0.93452513,0.1296487,1
0.1454281,Sleeping Dog,0.15445758,0.0090294825,0
0.024125576,Sure Thing,0.9926603,0.9685347,1
-0.044391427,Lost Cause,0.04500022,0.08939165,0
-0.09752664,Lost Cause,0.03396149,0.13148813,0
0.37624484,Sleeping Dog,0.3842308,0.007985947,0
0.6196445,Persuadable,0.93452513,0.3148806,0
0.3159714,Sleeping Dog,0.42678198,0.11081058,0
0.029206824,Lost Cause,0.033609975,0.004403151,0
0.34590545,Sleeping Dog,0.35341525,0.007509803,0
0.2968558,Sleeping Dog,0.35594958,0.059093773,0
0.313384,Sleeping Dog,0.45210102,0.13871701,1
0.27864268,Persuadable,0.639395,0.3607523,0
0.091987886,Lost Cause,0.1868294,0.09484152,0
0.07963243,Lost Cause,0.08974856,0.010116134,0
0.12040907,Sleeping Dog,0.22021228,0.09980321,0
0.6196445,Persuadable,0.93452513,0.3148806,0
-0.018734422,Lost Cause,0.009425108,0.02815953,0
0.19307098,Sleeping Dog,0.48248658,0.2894156,1
0.057719648,Sure Thing,0.96136904,0.9036494,1
0.029206824,Lost Cause,0.033609975,0.004403151,0
0.37624484,Sleeping Dog,0.3842308,0.007985947,0
0.37624484,Sleeping Dog,0.3842308,0.007985947,0
0.08179313,Lost Cause,0.17357354,0.09178041,0
0.27896953,Sleeping Dog,0.31149974,0.032530226,0
0.92066467,Persuadable,0.92905986,0.008395223,0
0.014621466,Lost Cause,0.022623079,0.0080016125,0
0.012802647,Lost Cause,0.025923887,0.01312124,0
0.8228392,Persuadable,0.93336034,0.11052116,0
-0.043444037,Sure Thing,0.70124227,0.7446863,1
0.39960408,Persuadable,0.74094903,0.34134495,0
0.29987594,Sleeping Dog,0.36876783,0.06889188,0
0.6196445,Persuadable,0.93452513,0.3148806,0
0.12077923,Sleeping Dog,0.17854105,0.057761814,0
0.042845994,Lost Cause,0.07544097,0.03259498,0
0.56965184,Persuadable,0.79954785,0.22989598,0
-0.0011126958,Lost Cause,0.019337434,0.02045013,0
0.1400148,Sleeping Dog,0.16686416,0.026849363,0
0.17405024,Sleeping Dog,0.24887578,0.07482555,0
0.9024619,Persuadable,0.9328535,0.030391611,0
0.6632189,Persuadable,0.67287827,0.009659368,0
0.9024619,Persuadable,0.9328535,0.030391611,0
0.6632189,Persuadable,0.67287827,0.009659368,0
0.015941158,Lost Cause,0.08565833,0.06971717,1
0.9024619,Persuadable,0.9328535,0.030391611,0
0.07415661,Lost Cause,0.085480295,0.011323685,0
0.37624484,Sleeping Dog,0.3842308,0.007985947,0
0.6574282,Persuadable,0.75465906,0.09723083,0
0.27490246,Persuadable,0.9515399,0.6766374,0
0.042548068,Lost Cause,0.078858785,0.036310717,0
-0.090443134,Sure Thing,0.8704262,0.9608693,1
0.6196445,Persuadable,0.93452513,0.3148806,0
0.5555891,Persuadable,0.6787933,0.12320425,0
0.08699076,Lost Cause,0.28482947,0.19783871,0
0.40079123,Persuadable,0.92393714,0.5231459,1
0.051833667,Lost Cause,0.080801316,0.02896765,0
0.35657787,Persuadable,0.8931925,0.53661466,1
0.5642946,Persuadable,0.90279126,0.33849666,0
-0.04895617,Lost Cause,0.01004038,0.05899655,0
0.09422505,Sure Thing,0.97637534,0.8821503,1
0.1047185,Sleeping Dog,0.12878318,0.024064682,0
0.008681903,Lost Cause,0.024837056,0.016155154,0
0.27038378,Sleeping Dog,0.3619319,0.09154811,0
0.25602496,Persuadable,0.7839865,0.52796155,0
-0.0042263865,Sure Thing,0.7314806,0.735707,1
0.19215862,Sleeping Dog,0.38567442,0.19351579,0
-0.113246985,Lost Cause,0.040396266,0.15364325,0
0.47177994,Persuadable,0.93780315,0.4660232,1
0.37624484,Sleeping Dog,0.3842308,0.007985947,0
0.34335318,Sleeping Dog,0.39115092,0.047797732,0
0.030781893,Lost Cause,0.037260085,0.0064781928,0
0.5889714,Persuadable,0.8663507,0.27737936,0
0.38714135,Sleeping Dog,0.4900465,0.10290514,0
0.47455573,Persuadable,0.6178754,0.14331967,1
0.42551377,Persuadable,0.7975759,0.37206212,0
0.054305255,Sure Thing,0.99551433,0.9412091,1
0.016310573,Sure Thing,0.99468285,0.9783723,1
0.20852697,Sleeping Dog,0.24038638,0.03185941,0
0.9024619,Persuadable,0.9328535,0.030391611,0
0.06848272,Lost Cause,0.13149576,0.06301304,0
0.015568167,Lost Cause,0.04668203,0.031113863,0
0.2288881,Persuadable,0.9649111,0.736023,1
0.13602847,Sleeping Dog,0.2073316,0.07130312,0
0.56965184,Persuadable,0.79954785,0.22989598,0
0.29115754,Sleeping Dog,0.38636956,0.09521201,0
-0.048150755,Lost Cause,0.0653353,0.11348606,0
0.92066467,Persuadable,0.92905986,0.008395223,0
0.5877925,Persuadable,0.7037691,0.11597658,1
0.37624484,Sleeping Dog,0.3842308,0.007985947,0
-0.117399246,Lost Cause,0.2657561,0.38315535,0
0.92066467,Persuadable,0.92905986,0.008395223,0
0.21690261,Sleeping Dog,0.28647447,0.06957185,0
0.37624484,Sleeping Dog,0.3842308,0.007985947,0
0.55120796,Persuadable,0.6642971,0.11308913,0
0.6632189,Persuadable,0.67287827,0.009659368,0
0.25200665,Persuadable,0.8027477,0.5507411,1
0.1101788,Sleeping Dog,0.19764699,0.08746819,0
0.017427325,Sure Thing,0.99310064,0.9756733,1
0.20010352,Persuadable,0.89970374,0.6996002,0
0.030449238,Lost Cause,0.042932663,0.012483425,0
0.6196445,Persuadable,0.93452513,0.3148806,0
0.9024619,Persuadable,0.9328535,0.030391611,0
0.92066467,Persuadable,0.92905986,0.008395223,0
0.32181606,Sleeping Dog,0.40104428,0.07922822,0
0.5262674,Persuadable,0.68574554,0.15947811,0
-0.14788198,Sure Thing,0.8224034,0.97028536,1
0.22801512,Persuadable,0.96443284,0.7364177,1
0.92066467,Persuadable,0.92905986,0.008395223,0
-0.02233851,Sure Thing,0.88511485,0.90745336,1
0.22754264,Sleeping Dog,0.25004458,0.022501942,1
-0.009304717,Lost Cause,0.09667937,0.105984084,0
0.17949063,Persuadable,0.95325166,0.77376103,1
0.06175603,Lost Cause,0.087580204,0.025824176,1
0.061454713,Sure Thing,0.99454296,0.93308824,1
-0.20033896,Sure Thing,0.70185447,0.9021934,1
0.7963207,Persuadable,0.92685616,0.13053551,1
0.015462818,Lost Cause,0.02314349,0.0076806736,0
0.8228392,Persuadable,0.93336034,0.11052116,0
0.08977485,Sure Thing,0.6538352,0.56406033,0
-0.036219656,Sure Thing,0.8617671,0.89798677,1
0.36796424,Persuadable,0.8034049,0.4354407,1
0.07202011,Lost Cause,0.10232788,0.030307774,0
0.31867856,Persuadable,0.93802273,0.6193442,1
0.059984393,Lost Cause,0.09042869,0.030444294,0
0.637346,Persuadable,0.9726,0.33525398,0
0.41428185,Sleeping Dog,0.4705552,0.056273356,0
0.27238804,Persuadable,0.84640163,0.5740136,0
0.033906773,Lost Cause,0.046541255,0.012634481,0
0.13902193,Sleeping Dog,0.15411714,0.015095205,0
0.09161359,Sure Thing,0.9519539,0.8603403,1
0.3453256,Persuadable,0.9646126,0.619287,1
-0.004005718,Lost Cause,0.012483609,0.016489327,0
0.054552317,Lost Cause,0.23505218,0.18049987,0
0.36201257,Sleeping Dog,0.39858282,0.036570266,0
0.1816209,Sleeping Dog,0.24240577,0.060784873,0
0.80487645,Persuadable,0.93452513,0.1296487,1
0.030607529,Lost Cause,0.05836494,0.02775741,0
0.61199677,Persuadable,0.8807078,0.268711,0
0.37624484,Sleeping Dog,0.3842308,0.007985947,0
0.20377803,Persuadable,0.9349593,0.73118126,1
0.6196445,Persuadable,0.93452513,0.3148806,1
0.11741215,Sleeping Dog,0.13405213,0.016639974,0
0.060352623,Sure Thing,0.98904806,0.92869544,1
0.25432533,Sleeping Dog,0.48315474,0.22882941,0
0.36201257,Sleeping Dog,0.39858282,0.036570266,0
0.18707716,Persuadable,0.96355903,0.77648187,1
0.28103334,Persuadable,0.81390333,0.53287,0
0.305866,Sleeping Dog,0.40282694,0.096960925,0
0.03036064,Sure Thing,0.8549247,0.82456404,1
0.046140473,Lost Cause,0.053164296,0.007023824,0
0.19388708,Sleeping Dog,0.41560277,0.22171569,0
0.6632189,Persuadable,0.67287827,0.009659368,0
0.37624484,Sleeping Dog,0.3842308,0.007985947,0
0.37624484,Sleeping Dog,0.3842308,0.007985947,0
0.37624484,Sleeping Dog,0.3842308,0.007985947,0
0.64237785,Persuadable,0.7969787,0.15460086,0
0.100041986,Persuadable,0.9787063,0.8786643,1
0.11996156,Sleeping Dog,0.14326715,0.023305597,0
0.58627594,Persuadable,0.71096975,0.12469383,0
0.038842738,Sure Thing,0.99467355,0.9558308,1
0.14813781,Sleeping Dog,0.32200256,0.17386475,0
0.5776281,Persuadable,0.9608604,0.3832323,1
0.8446418,Persuadable,0.8680699,0.0234281,0
0.11743608,Sleeping Dog,0.20505339,0.08761731,0
0.3461477,Persuadable,0.6107118,0.26456413,0
0.30793932,Persuadable,0.6328685,0.3249292,1
0.030449238,Lost Cause,0.042932663,0.012483425,0
0.040069144,Lost Cause,0.052073367,0.012004223,0
0.15167537,Sleeping Dog,0.48535973,0.33368436,0
0.110507116,Sleeping Dog,0.122662045,0.012154926,0
0.0014216155,Lost Cause,0.020798614,0.019376999,0
0.25888675,Sleeping Dog,0.38269708,0.123810336,0
0.23695716,Sleeping Dog,0.28864902,0.051691856,0
0.6094672,Persuadable,0.91810876,0.30864155,1
0.13040861,Sleeping Dog,0.35997924,0.22957063,0
0.08658677,Sure Thing,0.55924934,0.47266257,1
0.016390443,Sure Thing,0.9921238,0.97573334,1
0.068596005,Lost Cause,0.15365314,0.08505714,0
0.17125049,Sleeping Dog,0.31491864,0.14366814,0
0.07759747,Lost Cause,0.36360395,0.28600648,0
0.69058514,Persuadable,0.8694391,0.17885399,0
0.034169756,Lost Cause,0.05431914,0.020149386,0
0.07347604,Lost Cause,0.095101,0.02162496,0
0.65582895,Persuadable,0.8520135,0.19618459,1
0.12732732,Sleeping Dog,0.15125196,0.023924641,0
0.0029867096,Lost Cause,0.015532298,0.012545588,0
0.70759803,Persuadable,0.79954785,0.0919498,1
0.12372863,Persuadable,0.6134999,0.48977125,1
0.027785271,Lost Cause,0.0768092,0.049023926,0
0.038740695,Sure Thing,0.9844155,0.9456748,1
0.24938828,Persuadable,0.9015319,0.6521436,1
0.12785327,Sleeping Dog,0.14560558,0.017752307,0
0.23796803,Persuadable,0.73109543,0.4931274,1
-0.12458354,Lost Cause,0.03848925,0.1630728,0
0.031699445,Lost Cause,0.06068318,0.028983735,0
-0.007685542,Sure Thing,0.9319951,0.93968064,1
0.19993585,Persuadable,0.8340151,0.6340792,1
0.04422599,Sure Thing,0.9323054,0.8880794,1
0.22111003,Sleeping Dog,0.2331545,0.012044476,0
0.5072193,Persuadable,0.9960055,0.4887862,0
0.3780487,Sleeping Dog,0.39063853,0.012589832,0
0.057974916,Lost Cause,0.095402375,0.03742746,0
0.074165635,Lost Cause,0.123073,0.048907362,0
-0.09921515,Lost Cause,0.4527371,0.55195224,1
-0.0022322424,Lost Cause,0.0068877917,0.009120034,0
0.17237663,Sleeping Dog,0.213303,0.040926374,0
0.07245077,Lost Cause,0.09106124,0.018610468,0
0.11159974,Persuadable,0.6218987,0.51029897,1
0.5769963,Persuadable,0.6532373,0.07624094,1
-0.01215291,Lost Cause,0.03985911,0.05201202,0
-0.034305327,Lost Cause,0.030598784,0.06490411,0
-0.070013925,Lost Cause,0.009993835,0.08000776,0
0.088452816,Sure Thing,0.9758513,0.8873985,1
0.008444037,Lost Cause,0.027871909,0.019427871,0
0.6315328,Persuadable,0.74689746,0.11536467,1
0.37624484,Sleeping Dog,0.3842308,0.007985947,0
0.46996343,Persuadable,0.86521846,0.39525503,1
-0.2203539,Sure Thing,0.63220936,0.85256326,1
0.6572524,Persuadable,0.7394469,0.082194485,1
0.038484827,Lost Cause,0.04505715,0.0065723266,0
0.46204284,Sleeping Dog,0.48064446,0.01860163,0
0.23739848,Sleeping Dog,0.2990786,0.06168014,0
0.3910184,Persuadable,0.62406445,0.23304604,0
0.48898086,Persuadable,0.6818581,0.19287726,0
0.26051798,Sleeping Dog,0.3066957,0.046177723,0
0.53681344,Persuadable,0.6608667,0.124053225,0
0.40234923,Persuadable,0.9158603,0.51351106,0
0.42679694,Persuadable,0.53739065,0.1105937,0
0.15503842,Persuadable,0.9265316,0.7714932,1
0.2840168,Sleeping Dog,0.31943733,0.035420522,0
0.030449238,Lost Cause,0.042932663,0.012483425,0
0.034052823,Lost Cause,0.0662949,0.03224208,0
0.22112398,Sleeping Dog,0.24531089,0.024186905,0
0.37624484,Sleeping Dog,0.3842308,0.007985947,0
-0.11465587,Lost Cause,0.21062006,0.32527593,0
0.35607406,Persuadable,0.7058699,0.34979585,1
0.0856865,Lost Cause,0.09717683,0.011490333,0
0.076871455,Sure Thing,0.99357575,0.9167043,1
-0.007343795,Lost Cause,0.04715905,0.054502845,0
-0.082320675,Lost Cause,0.011170465,0.09349114,0
0.11456877,Persuadable,0.9938319,0.8792631,1
0.48099238,Persuadable,0.8280392,0.34704685,1
0.44043308,Persuadable,0.92685616,0.48642308,0
0.089662015,Sure Thing,0.74376285,0.65410084,1
0.572765,Persuadable,0.9641849,0.3914199,0
0.16030383,Sleeping Dog,0.22113205,0.06082823,0
-0.0036056042,Sure Thing,0.93032247,0.9339281,1
0.13829924,Sleeping Dog,0.28278127,0.14448203,0
0.1545788,Persuadable,0.7223679,0.5677891,0
-0.4108678,Lost Cause,0.062160585,0.4730284,0
-0.012773514,Lost Cause,0.0450171,0.057790615,0
0.19883925,Sleeping Dog,0.29647356,0.09763431,1
0.0677889,Sure Thing,0.8686976,0.8009087,1
0.10386045,Sleeping Dog,0.16118735,0.057326894,0
0.14386949,Sleeping Dog,0.18289632,0.039026827,0
0.017608345,Sure Thing,0.9221605,0.90455216,1
0.5797303,Persuadable,0.6719155,0.092185184,1
0.034704078,Lost Cause,0.07109782,0.036393743,0
0.3857913,Persuadable,0.95203066,0.56623936,0
0.17026484,Persuadable,0.9890275,0.81876266,1
-0.25828815,Sure Thing,0.55665356,0.8149417,1
0.023014467,Lost Cause,0.032678567,0.009664099,0
0.5325061,Persuadable,0.6596113,0.12710519,0
0.024761915,Sure Thing,0.95184165,0.92707974,1
0.09766567,Lost Cause,0.24395286,0.14628719,0
0.33878756,Persuadable,0.83468306,0.4958955,0
0.26451135,Sleeping Dog,0.29154122,0.027029872,0
0.29135543,Persuadable,0.9406872,0.64933175,0
0.11099708,Persuadable,0.98442036,0.8734233,1
0.10229689,Persuadable,0.96543926,0.8631424,1
0.0030902624,Lost Cause,0.07642799,0.07333773,0
-0.1308046,Sure Thing,0.7713888,0.9021934,1
0.13084775,Persuadable,0.8997663,0.7689186,1
-0.23449865,Lost Cause,0.07325947,0.30775812,0
0.05878216,Sure Thing,0.9709465,0.91216433,1
0.80487645,Persuadable,0.93452513,0.1296487,1
-0.008925974,Sure Thing,0.94390494,0.9528309,1
0.37624484,Sleeping Dog,0.3842308,0.007985947,0
0.19280916,Sleeping Dog,0.2830786,0.09026945,0
0.46433046,Persuadable,0.8994778,0.43514732,1
0.0142912865,Sure Thing,0.9621444,0.9478531,1
0.6695621,Persuadable,0.79730594,0.12774386,1
0.23164088,Persuadable,0.9454023,0.71376145,1
0.4955694,Persuadable,0.7008181,0.2052487,0
0.17888816,Sleeping Dog,0.21741532,0.038527165,0
0.26562718,Sleeping Dog,0.40780964,0.14218247,0
-0.055543423,Sure Thing,0.8549247,0.9104681,1
0.68729436,Persuadable,0.91789705,0.23060271,0
0.25775632,Sleeping Dog,0.28294742,0.025191087,0
0.35341975,Persuadable,0.70086694,0.3474472,0
0.0019941665,Lost Cause,0.035947397,0.03395323,0
0.12687136,Sleeping Dog,0.19326714,0.066395774,0
-0.18991831,Lost Cause,0.3815635,0.5714818,1
0.18475899,Sleeping Dog,0.4466827,0.2619237,0
0.111337595,Sleeping Dog,0.11968218,0.00834458,0
0.114673436,Persuadable,0.92279917,0.80812573,1
0.37624484,Sleeping Dog,0.3842308,0.007985947,0
0.65410864,Persuadable,0.8201831,0.16607444,0
0.6632189,Persuadable,0.67287827,0.009659368,0
0.27573568,Persuadable,0.9753004,0.6995647,1
-0.055543423,Sure Thing,0.8549247,0.9104681,1
0.1580928,Persuadable,0.7102085,0.5521157,0
0.44043308,Persuadable,0.92685616,0.48642308,0
0.08964821,Lost Cause,0.11046085,0.020812636,0
0.9024619,Persuadable,0.9328535,0.030391611,0
-0.25594583,Lost Cause,0.2559705,0.51191634,0
0.06628102,Sure Thing,0.98960054,0.9233195,1
0.2158976,Sleeping Dog,0.23839955,0.022501942,0
0.10943031,Persuadable,0.6098582,0.5004279,1
0.29096007,Sleeping Dog,0.33735594,0.046395883,0
0.08943093,Sure Thing,0.919061,0.8296301,1
-0.055498064,Sure Thing,0.92151934,0.9770174,1
0.32434374,Sleeping Dog,0.36734742,0.043003663,0
0.073572315,Lost Cause,0.08855264,0.014980323,0
0.20044833,Persuadable,0.7195132,0.51906484,1
0.24286157,Sleeping Dog,0.27117938,0.028317813,0
0.001771152,Sure Thing,0.9826104,0.98083925,1
0.021871183,Lost Cause,0.05807735,0.036206167,0
-0.15519147,Lost Cause,0.2147754,0.36996686,1
0.049699932,Lost Cause,0.352739,0.30303907,0
0.5085627,Persuadable,0.86168796,0.35312527,1
0.18780898,Sleeping Dog,0.27080694,0.08299796,0
0.80487645,Persuadable,0.93452513,0.1296487,1
0.016691953,Lost Cause,0.48323116,0.4665392,1
0.19811594,Persuadable,0.84869146,0.6505755,0
0.08993244,Sure Thing,0.99171996,0.9017875,1
0.9024619,Persuadable,0.9328535,0.030391611,0
